id_department,department_name,terrain_area,old_antenna,new_antenna_type
13,Cordoba,814000,28,a
21,Narino,869400,5,a
1,Amazonas,1843400,5,d
4,Atlantico,552200,9,c
9,Casanare,1255400,1,a
12,Choco,1591400,6,d
26,San Andres y Providencia,1739200,13,e
19,Magdalena,1019200,18,a
26,San Andres y Providencia,1783400,23,b
6,Boyaca,190200,22,c
5,Bolivar,1000600,28,a
4,Atlantico,1720600,20,e
9,Casanare,1342200,6,a
1,Amazonas,1454600,12,a
10,Cauca,934400,2,d
31,Vaupes,1011200,29,e
12,Choco,666400,5,d
15,Guainia,1730200,28,d
1,Amazonas,788400,7,a
30,Valle del Cauca,1431200,2,d
14,Cundinamarca,1051000,10,e
1,Amazonas,1915400,26,c
29,Tolima,1871000,10,a
26,San Andres y Providencia,1208800,9,e
16,Guaviare,1408200,10,d
8,Caqueta,1535200,17,c
22,Norte de Santander,1439600,6,a
2,Antioquia,1674200,18,d
29,Tolima,49200,15,d
4,Atlantico,1216400,11,b
29,Tolima,893600,5,b
3,Arauca,1214600,27,a
7,Caldas,1338200,28,b
26,San Andres y Providencia,348000,18,b
16,Guaviare,332600,9,d
3,Arauca,461800,28,c
19,Magdalena,1365800,3,e
10,Cauca,1918000,11,b
18,La Guajira,175800,13,b
23,Putumayo,1625000,20,b
32,Vichada,1696200,14,b
10,Cauca,1641600,8,c
4,Atlantico,84000,7,c
5,Bolivar,746200,4,e
13,Cordoba,777600,0,b
26,San Andres y Providencia,1916400,4,d
5,Bolivar,669000,3,a
7,Caldas,570400,26,a
12,Choco,1837800,29,b
13,Cordoba,450600,25,e
30,Valle del Cauca,1405000,18,c
20,Meta,1210000,4,c
20,Meta,1016800,12,c
18,La Guajira,1176200,4,c
16,Guaviare,405800,13,d
20,Meta,947600,21,a
23,Putumayo,955800,21,b
21,Narino,858400,9,b
15,Guainia,314200,15,b
31,Vaupes,1840400,18,b
32,Vichada,852400,14,d
29,Tolima,1544800,15,a
2,Antioquia,832400,17,a
8,Caqueta,636200,26,a
18,La Guajira,672400,23,d
9,Casanare,79800,19,b
30,Valle del Cauca,1598800,17,b
19,Magdalena,130600,20,a
18,La Guajira,1178800,28,c
17,Huila,1358600,11,b
6,Boyaca,1888400,16,b
9,Casanare,767200,16,d
2,Antioquia,1873600,5,c
13,Cordoba,514400,4,e
26,San Andres y Providencia,1887800,24,a
13,Cordoba,1501400,5,e
15,Guainia,1561000,22,d
31,Vaupes,226800,20,d
18,La Guajira,419200,25,b
13,Cordoba,353000,5,c
23,Putumayo,1524000,24,d
20,Meta,405200,12,c
5,Bolivar,243000,21,b
28,Sucre,626000,22,a
9,Casanare,1841800,12,c
20,Meta,1429400,18,e
20,Meta,1267800,22,b
11,Cesar,395600,1,b
6,Boyaca,1854200,20,c
29,Tolima,464800,27,d
28,Sucre,191400,25,d
9,Casanare,1396400,30,b
19,Magdalena,816200,30,c
28,Sucre,1387800,28,a
22,Norte de Santander,554200,13,d
19,Magdalena,1297800,23,b
31,Vaupes,930200,11,b
2,Antioquia,1324200,18,e
22,Norte de Santander,1295000,23,c
19,Magdalena,1933000,12,e
9,Casanare,1659800,15,d
11,Cesar,1831400,6,c
2,Antioquia,962000,30,d
21,Narino,1024600,6,c
9,Casanare,1418200,20,a
16,Guaviare,1790200,28,c
19,Magdalena,1230000,4,a
11,Cesar,542200,3,e
29,Tolima,1607800,9,b
13,Cordoba,819600,23,b
7,Caldas,575600,1,e
7,Caldas,638600,25,a
29,Tolima,1506200,5,d
7,Caldas,1109000,26,e
24,Quindio,541400,6,b
22,Norte de Santander,1610600,4,a
14,Cundinamarca,1553600,20,d
4,Atlantico,471600,3,e
13,Cordoba,664200,8,e
21,Narino,1759400,23,a
3,Arauca,1054000,0,a
21,Narino,1142600,24,c
27,Santander,385600,3,e
3,Arauca,1859600,19,e
25,Risaralda,150600,27,e
21,Narino,902200,13,d
3,Arauca,439600,21,d
11,Cesar,1357600,29,c
23,Putumayo,911000,0,e
7,Caldas,1238800,6,e
11,Cesar,641600,25,d
24,Quindio,938200,20,b
9,Casanare,354600,12,a
13,Cordoba,706800,19,c
8,Caqueta,1926200,6,d
21,Narino,1693400,14,b
19,Magdalena,586200,27,b
30,Valle del Cauca,406000,10,b
22,Norte de Santander,362200,16,b
28,Sucre,767200,15,b
21,Narino,779600,20,b
14,Cundinamarca,1887800,14,c
26,San Andres y Providencia,1933200,14,c
4,Atlantico,9400,9,d
9,Casanare,1598400,20,c
20,Meta,1717400,21,c
11,Cesar,1694000,25,d
17,Huila,1868400,22,a
10,Cauca,1702600,13,d
30,Valle del Cauca,1853400,24,c
17,Huila,47200,26,e
31,Vaupes,1192400,10,d
29,Tolima,1373800,24,e
22,Norte de Santander,855200,27,e
32,Vichada,116200,6,b
8,Caqueta,1086200,3,d
23,Putumayo,1832000,12,b
17,Huila,1218000,12,a
12,Choco,873800,6,d
27,Santander,1450000,2,c
4,Atlantico,43200,1,c
27,Santander,1973600,5,b
27,Santander,1700200,15,d
26,San Andres y Providencia,173000,24,c
22,Norte de Santander,1796400,20,d
6,Boyaca,1431800,29,b
14,Cundinamarca,1975600,0,e
16,Guaviare,1180800,7,c
26,San Andres y Providencia,1931200,6,a
29,Tolima,1185800,7,b
18,La Guajira,1368400,18,e
4,Atlantico,778000,11,e
30,Valle del Cauca,273400,27,d
6,Boyaca,628600,29,c
12,Choco,696000,25,a
10,Cauca,1510800,4,c
31,Vaupes,636400,27,e
31,Vaupes,1946600,29,b
24,Quindio,1565000,4,d
1,Amazonas,451000,14,a
20,Meta,1083200,30,d
9,Casanare,1357800,8,d
9,Casanare,893200,28,a
17,Huila,1870200,5,e
10,Cauca,819600,24,b
5,Bolivar,1059200,17,a
6,Boyaca,652200,23,b
5,Bolivar,941200,11,a
14,Cundinamarca,846600,22,a
16,Guaviare,740000,1,b
13,Cordoba,1514200,14,a
3,Arauca,649800,2,d
29,Tolima,430000,29,a
9,Casanare,737200,14,b
13,Cordoba,202400,22,b
17,Huila,755000,19,c
7,Caldas,1128400,28,d
10,Cauca,886600,4,b
20,Meta,1145400,30,e
22,Norte de Santander,1181000,3,c
31,Vaupes,516800,0,c
8,Caqueta,1779000,5,b
7,Caldas,1286000,21,e
27,Santander,1261200,2,c
32,Vichada,828400,24,e
25,Risaralda,1521400,6,d
20,Meta,527400,29,b
21,Narino,1221000,8,c
21,Narino,784600,21,c
14,Cundinamarca,675200,12,e
15,Guainia,597400,19,d
29,Tolima,1606600,30,d
21,Narino,1952600,26,b
14,Cundinamarca,979000,29,b
21,Narino,876600,29,d
15,Guainia,1073200,27,d
2,Antioquia,1812400,22,b
28,Sucre,383600,28,e
16,Guaviare,356600,10,d
24,Quindio,525600,0,d
19,Magdalena,1794200,12,a
8,Caqueta,1503400,14,b
32,Vichada,202000,16,b
30,Valle del Cauca,1995000,23,b
10,Cauca,416600,30,b
21,Narino,1705600,4,c
8,Caqueta,1256200,3,a
23,Putumayo,1472400,15,e
20,Meta,375800,4,e
29,Tolima,445000,24,d
31,Vaupes,724600,25,d
32,Vichada,1110200,3,c
30,Valle del Cauca,1644600,21,b
21,Narino,169600,22,c
17,Huila,1808400,9,c
29,Tolima,548600,23,c
27,Santander,519600,24,e
19,Magdalena,200000,15,a
19,Magdalena,1702800,11,d
12,Choco,916600,0,d
14,Cundinamarca,1770600,3,d
23,Putumayo,1300000,1,e
1,Amazonas,703400,6,d
13,Cordoba,479200,20,e
3,Arauca,1935800,2,e
27,Santander,106800,22,a
11,Cesar,1362000,11,a
11,Cesar,1689000,20,b
12,Choco,2000,30,e
1,Amazonas,1683400,24,b
11,Cesar,1092800,15,a
3,Arauca,1416200,10,b
32,Vichada,1505800,20,b
4,Atlantico,142400,14,b
12,Choco,396200,16,b
26,San Andres y Providencia,461600,17,a
29,Tolima,1161400,16,b
5,Bolivar,347400,19,d
16,Guaviare,1661800,21,e
16,Guaviare,1066600,7,e
20,Meta,791800,5,d
16,Guaviare,61600,26,c
5,Bolivar,820600,1,c
3,Arauca,23600,16,d
5,Bolivar,245000,9,e
27,Santander,377600,16,a
22,Norte de Santander,1104400,10,a
5,Bolivar,731600,16,a
15,Guainia,97000,13,c
12,Choco,475200,26,d
26,San Andres y Providencia,1274200,9,c
22,Norte de Santander,609200,20,b
30,Valle del Cauca,1493600,11,b
21,Narino,943200,24,c
24,Quindio,87400,17,b
7,Caldas,199000,5,e
31,Vaupes,1096400,2,d
14,Cundinamarca,349800,9,d
26,San Andres y Providencia,1849800,12,a
19,Magdalena,1996800,1,c
22,Norte de Santander,686800,5,a
12,Choco,746400,27,c
10,Cauca,1217800,28,a
28,Sucre,1869600,1,a
22,Norte de Santander,1226200,17,d
28,Sucre,410600,29,d
11,Cesar,296800,12,b
12,Choco,385200,1,a
19,Magdalena,1575200,11,e
4,Atlantico,1272400,8,d
24,Quindio,1416800,28,a
28,Sucre,1107600,16,c
28,Sucre,1954000,25,b
10,Cauca,166400,5,d
25,Risaralda,1684200,5,d
3,Arauca,130400,6,d
4,Atlantico,234400,9,b
26,San Andres y Providencia,1683200,0,d
2,Antioquia,1219000,8,b
15,Guainia,1688000,18,a
25,Risaralda,412600,30,b
31,Vaupes,145200,6,a
27,Santander,7000,27,d
9,Casanare,556600,24,d
32,Vichada,1338400,4,b
13,Cordoba,445600,4,b
20,Meta,771000,30,a
3,Arauca,1140800,21,e
18,La Guajira,350200,19,c
17,Huila,1882800,17,c
12,Choco,1550800,21,e
8,Caqueta,1658200,3,d
13,Cordoba,184600,10,a
19,Magdalena,187800,21,e
9,Casanare,178600,5,e
9,Casanare,940400,1,c
19,Magdalena,1056800,28,a
3,Arauca,518200,21,a
1,Amazonas,1988200,3,d
31,Vaupes,1570600,7,a
2,Antioquia,1688000,4,e
13,Cordoba,499400,17,b
22,Norte de Santander,109000,26,e
21,Narino,1114200,12,b
13,Cordoba,1914600,1,b
29,Tolima,1740000,16,b
13,Cordoba,995000,21,e
12,Choco,1140000,16,c
21,Narino,1200600,13,a
23,Putumayo,673200,6,a
4,Atlantico,883000,14,d
15,Guainia,1301800,4,d
15,Guainia,302000,8,b
12,Choco,551600,0,b
13,Cordoba,1212200,24,e
15,Guainia,771600,13,b
12,Choco,1796000,30,a
21,Narino,1462600,13,a
20,Meta,679600,7,e
22,Norte de Santander,28000,15,a
22,Norte de Santander,1925600,4,d
20,Meta,937800,4,d
25,Risaralda,1916400,10,b
4,Atlantico,84400,11,c
27,Santander,1778800,7,e
20,Meta,393400,28,c
7,Caldas,168600,4,b
10,Cauca,1093200,12,c
13,Cordoba,530000,16,a
32,Vichada,1424800,4,a
10,Cauca,1575800,27,b
15,Guainia,697800,8,b
21,Narino,44800,24,e
14,Cundinamarca,1760200,0,d
14,Cundinamarca,1716400,10,d
25,Risaralda,1299400,11,d
13,Cordoba,470000,20,a
21,Narino,1577000,14,c
9,Casanare,258800,10,d
20,Meta,789000,19,e
32,Vichada,892200,24,d
31,Vaupes,1574200,19,b
29,Tolima,48000,22,e
11,Cesar,1963400,1,a
32,Vichada,1318600,26,e
20,Meta,1413600,29,c
23,Putumayo,142400,7,d
30,Valle del Cauca,414400,17,c
15,Guainia,1061800,28,e
11,Cesar,772000,23,d
14,Cundinamarca,87800,30,d
19,Magdalena,1356400,20,b
19,Magdalena,1099800,7,d
1,Amazonas,587000,2,a
10,Cauca,1908800,7,b
26,San Andres y Providencia,1444600,24,d
32,Vichada,100000,25,a
21,Narino,1685600,23,b
4,Atlantico,1643000,30,a
3,Arauca,667800,22,e
12,Choco,21800,11,c
28,Sucre,1440200,19,e
19,Magdalena,1964800,9,d
30,Valle del Cauca,1288000,12,b
22,Norte de Santander,1595000,18,c
17,Huila,60000,12,d
9,Casanare,1948400,3,c
20,Meta,1625600,14,c
11,Cesar,1501600,19,a
13,Cordoba,913400,7,d
32,Vichada,534000,6,b
16,Guaviare,1970400,21,e
12,Choco,1291000,14,b
7,Caldas,1643400,11,c
13,Cordoba,437200,1,b
26,San Andres y Providencia,1320400,5,c
11,Cesar,1237600,15,e
19,Magdalena,1397200,23,c
8,Caqueta,394000,6,a
18,La Guajira,1959000,8,b
32,Vichada,1610800,15,b
16,Guaviare,869200,1,a
27,Santander,196800,3,a
16,Guaviare,1000000,18,d
6,Boyaca,430600,24,d
23,Putumayo,1754800,21,d
8,Caqueta,1047200,17,d
3,Arauca,1569600,25,d
17,Huila,1511200,0,e
19,Magdalena,660200,20,a
2,Antioquia,1812400,10,c
27,Santander,1115000,19,c
4,Atlantico,1181400,12,e
29,Tolima,668200,9,a
7,Caldas,1687000,5,d
16,Guaviare,1469400,2,b
26,San Andres y Providencia,1312000,24,a
16,Guaviare,1087200,16,b
26,San Andres y Providencia,393600,8,e
29,Tolima,232800,22,d
13,Cordoba,527600,5,e
4,Atlantico,1086200,2,a
6,Boyaca,547200,18,d
10,Cauca,650400,24,c
8,Caqueta,1783200,11,d
12,Choco,1692000,1,a
31,Vaupes,550000,18,e
25,Risaralda,898800,6,c
2,Antioquia,1655000,27,d
23,Putumayo,858400,25,c
15,Guainia,693600,6,c
7,Caldas,1812600,9,a
16,Guaviare,1600000,22,b
19,Magdalena,1706600,2,a
19,Magdalena,1650400,4,c
15,Guainia,325600,17,e
27,Santander,1291600,19,b
20,Meta,286200,1,b
22,Norte de Santander,1851400,1,d
21,Narino,24400,7,b
3,Arauca,562400,12,c
18,La Guajira,1130600,30,a
28,Sucre,1444600,13,d
29,Tolima,1981400,14,b
20,Meta,1473200,30,e
20,Meta,1988800,26,a
25,Risaralda,1020800,0,e
32,Vichada,1934800,2,e
32,Vichada,1593000,12,b
8,Caqueta,318400,19,a
5,Bolivar,1332400,3,a
11,Cesar,1935400,22,a
1,Amazonas,1999000,17,c
28,Sucre,447600,12,c
13,Cordoba,354600,14,c
3,Arauca,482400,9,e
5,Bolivar,218600,5,d
11,Cesar,216200,27,c
18,La Guajira,525000,13,c
26,San Andres y Providencia,640800,5,d
28,Sucre,1377200,7,d
10,Cauca,1722800,19,c
11,Cesar,1351000,10,e
14,Cundinamarca,1320400,28,a
28,Sucre,164800,19,c
1,Amazonas,83800,12,b
18,La Guajira,1723200,16,b
14,Cundinamarca,1431800,5,a
23,Putumayo,1966600,28,b
14,Cundinamarca,1738000,20,c
8,Caqueta,29200,6,b
17,Huila,366600,5,a
22,Norte de Santander,1209000,17,a
13,Cordoba,1032600,28,a
7,Caldas,671800,11,a
13,Cordoba,532600,28,b
27,Santander,176400,21,e
31,Vaupes,253600,21,a
20,Meta,1246400,29,c
14,Cundinamarca,1680600,28,a
15,Guainia,1220400,7,a
1,Amazonas,643000,18,d
16,Guaviare,1397600,3,e
20,Meta,339000,16,c
9,Casanare,789200,4,d
6,Boyaca,1600000,22,c
28,Sucre,1288800,12,a
19,Magdalena,949600,30,b
3,Arauca,1319800,23,d
4,Atlantico,1415200,27,a
11,Cesar,90800,26,e
10,Cauca,234800,28,a
7,Caldas,1677200,7,a
2,Antioquia,837000,1,d
18,La Guajira,1578200,22,e
21,Narino,532200,13,e
25,Risaralda,1497000,25,b
19,Magdalena,203000,4,d
11,Cesar,1395800,26,d
6,Boyaca,1402200,13,d
2,Antioquia,44200,0,d
7,Caldas,1307200,8,c
7,Caldas,1689000,11,a
20,Meta,1850400,25,a
4,Atlantico,1909400,17,e
32,Vichada,1761200,0,c
6,Boyaca,1363200,11,c
16,Guaviare,209800,22,e
9,Casanare,1688000,3,a
22,Norte de Santander,12400,27,d
31,Vaupes,518000,16,e
4,Atlantico,774200,20,a
7,Caldas,1971000,16,c
3,Arauca,1598600,29,c
21,Narino,562600,11,b
29,Tolima,476200,6,d
12,Choco,687400,15,b
26,San Andres y Providencia,44400,1,b
24,Quindio,655400,9,d
31,Vaupes,478000,12,a
8,Caqueta,921200,2,d
15,Guainia,887400,19,d
3,Arauca,1792000,12,a
24,Quindio,1784800,29,e
15,Guainia,819600,21,b
7,Caldas,517600,3,c
27,Santander,686200,17,d
20,Meta,1657600,15,c
5,Bolivar,1960000,16,b
16,Guaviare,1936400,20,d
1,Amazonas,791000,9,b
18,La Guajira,1681800,29,b
1,Amazonas,1182600,8,c
14,Cundinamarca,984600,3,d
29,Tolima,1569600,9,d
24,Quindio,164800,12,b
22,Norte de Santander,1244600,19,a
12,Choco,274400,5,a
15,Guainia,1593600,14,a
23,Putumayo,1884800,30,b
31,Vaupes,768400,5,b
2,Antioquia,633800,1,d
22,Norte de Santander,1013400,13,a
17,Huila,287000,18,b
2,Antioquia,468200,9,b
9,Casanare,386400,11,c
21,Narino,1238800,6,e
25,Risaralda,677200,17,e
5,Bolivar,1718600,20,c
21,Narino,1687000,4,c
14,Cundinamarca,1377200,15,a
30,Valle del Cauca,700400,19,a
25,Risaralda,1363600,17,b
3,Arauca,415400,6,d
31,Vaupes,239800,29,a
1,Amazonas,1638400,30,e
23,Putumayo,914800,26,d
30,Valle del Cauca,1895000,25,a
25,Risaralda,264200,25,d
29,Tolima,263400,23,e
29,Tolima,1773000,24,a
16,Guaviare,1022800,8,b
10,Cauca,1015000,29,c
7,Caldas,1464000,10,d
7,Caldas,450600,0,e
4,Atlantico,562800,18,d
8,Caqueta,719200,5,d
32,Vichada,735400,29,e
8,Caqueta,1310400,29,e
28,Sucre,1805200,5,a
5,Bolivar,1034200,15,b
30,Valle del Cauca,10800,12,a
32,Vichada,525600,6,a
25,Risaralda,1424600,27,b
29,Tolima,271200,25,d
16,Guaviare,85400,25,b
6,Boyaca,559200,27,a
18,La Guajira,1698200,25,d
23,Putumayo,1266200,8,b
25,Risaralda,934600,4,b
28,Sucre,1245800,0,c
29,Tolima,1501800,2,d
8,Caqueta,944800,23,d
13,Cordoba,633800,10,b
29,Tolima,543800,11,c
29,Tolima,796800,20,d
23,Putumayo,400200,24,c
8,Caqueta,800600,3,d
10,Cauca,1680000,25,e
24,Quindio,1316200,23,d
14,Cundinamarca,735800,11,a
5,Bolivar,1513200,9,a
23,Putumayo,1819000,29,d
22,Norte de Santander,753200,1,c
17,Huila,1279800,17,b
18,La Guajira,1418800,9,b
10,Cauca,1652600,19,d
11,Cesar,1834800,20,a
24,Quindio,1439200,5,b
23,Putumayo,627000,8,b
4,Atlantico,1177200,27,d
8,Caqueta,535600,3,e
2,Antioquia,846600,30,a
22,Norte de Santander,1070400,23,a
1,Amazonas,1642800,13,d
11,Cesar,825600,14,a
15,Guainia,1477000,13,c
6,Boyaca,152400,13,e
18,La Guajira,660800,27,a
19,Magdalena,1774000,13,c
22,Norte de Santander,109600,28,d
20,Meta,1195400,19,c
27,Santander,1862800,28,c
8,Caqueta,1711200,18,d
12,Choco,1303200,14,a
20,Meta,635600,8,c
14,Cundinamarca,553000,3,d
15,Guainia,771000,29,b
22,Norte de Santander,1181000,1,d
16,Guaviare,162000,26,e
4,Atlantico,1329000,0,c
17,Huila,1049200,21,c
32,Vichada,1818200,3,a
22,Norte de Santander,637800,22,a
3,Arauca,903800,29,c
10,Cauca,349800,16,a
15,Guainia,683200,29,e
13,Cordoba,485200,9,a
26,San Andres y Providencia,1376000,10,d
15,Guainia,956000,6,b
22,Norte de Santander,778600,23,e
1,Amazonas,458400,5,d
18,La Guajira,252600,7,e
14,Cundinamarca,1333000,24,e
29,Tolima,333800,19,b
5,Bolivar,1202400,3,a
22,Norte de Santander,1290400,3,d
13,Cordoba,278800,10,b
15,Guainia,1693000,2,d
8,Caqueta,110000,14,d
3,Arauca,1114200,14,a
32,Vichada,1920200,18,d
15,Guainia,160400,17,b
17,Huila,996000,24,a
24,Quindio,1457800,5,e
30,Valle del Cauca,1301400,21,a
20,Meta,120800,5,c
5,Bolivar,1540400,17,c
2,Antioquia,177000,22,b
7,Caldas,1675600,3,d
3,Arauca,339600,27,b
7,Caldas,318000,6,e
17,Huila,625000,20,e
12,Choco,1065400,10,c
26,San Andres y Providencia,803400,29,e
22,Norte de Santander,1759000,5,a
26,San Andres y Providencia,1301400,21,d
9,Casanare,1276400,28,b
19,Magdalena,1734600,15,b
19,Magdalena,1341000,7,d
3,Arauca,421800,15,e
20,Meta,1944400,18,c
23,Putumayo,182800,9,d
16,Guaviare,1256000,1,d
18,La Guajira,1454600,0,b
13,Cordoba,1363200,26,c
24,Quindio,610200,24,b
10,Cauca,1010200,20,c
11,Cesar,478600,25,d
31,Vaupes,810000,0,c
30,Valle del Cauca,1440000,7,b
26,San Andres y Providencia,726600,10,d
2,Antioquia,276800,28,b
16,Guaviare,1558400,21,e
15,Guainia,670800,10,e
13,Cordoba,1112200,4,b
1,Amazonas,771200,23,d
22,Norte de Santander,306000,12,a
19,Magdalena,455000,7,a
28,Sucre,1128200,20,b
9,Casanare,1996000,18,e
3,Arauca,1535600,16,c
25,Risaralda,250000,15,c
20,Meta,1178600,15,a
9,Casanare,951400,15,b
9,Casanare,220000,29,d
3,Arauca,1303200,6,b
13,Cordoba,1056200,7,b
31,Vaupes,936800,14,a
6,Boyaca,10400,22,b
1,Amazonas,534400,11,b
11,Cesar,950000,14,a
22,Norte de Santander,1030400,13,a
21,Narino,1774200,17,e
20,Meta,928200,3,c
22,Norte de Santander,1826800,8,c
20,Meta,361200,21,e
2,Antioquia,1812600,23,a
20,Meta,1666600,3,d
10,Cauca,688000,19,c
29,Tolima,452400,29,d
5,Bolivar,1761400,8,b
19,Magdalena,597800,1,d
22,Norte de Santander,946200,1,e
32,Vichada,1299600,17,e
16,Guaviare,1706800,7,a
22,Norte de Santander,633800,4,a
18,La Guajira,1391800,28,a
18,La Guajira,1881600,16,d
22,Norte de Santander,1194400,22,a
8,Caqueta,745600,4,e
16,Guaviare,699600,13,a
3,Arauca,1318600,21,b
26,San Andres y Providencia,418800,7,a
8,Caqueta,370200,22,b
21,Narino,1661600,13,c
32,Vichada,1333200,6,b
15,Guainia,1866200,18,c
5,Bolivar,695200,18,d
19,Magdalena,625600,5,a
23,Putumayo,1318000,4,b
3,Arauca,1556000,28,d
22,Norte de Santander,215600,8,b
27,Santander,773800,20,e
16,Guaviare,1802000,11,d
4,Atlantico,1098200,17,c
10,Cauca,476400,9,c
16,Guaviare,1090000,9,d
29,Tolima,1266200,4,c
9,Casanare,1600600,29,d
29,Tolima,1157000,15,a
6,Boyaca,1206400,29,e
1,Amazonas,548000,10,c
1,Amazonas,590800,4,d
6,Boyaca,1503800,14,d
13,Cordoba,1328200,16,a
20,Meta,862600,12,a
15,Guainia,15000,24,b
9,Casanare,468600,25,d
32,Vichada,1328800,8,a
8,Caqueta,985000,23,d
15,Guainia,1131000,30,e
8,Caqueta,909200,7,c
13,Cordoba,29600,15,c
25,Risaralda,1695000,29,e
8,Caqueta,164000,23,e
4,Atlantico,165400,5,b
29,Tolima,474600,30,a
3,Arauca,1472800,17,b
31,Vaupes,571600,17,a
22,Norte de Santander,835600,27,b
8,Caqueta,88600,26,e
29,Tolima,382600,22,e
9,Casanare,677800,25,d
31,Vaupes,1147200,26,a
8,Caqueta,954200,4,e
27,Santander,984800,11,e
6,Boyaca,812600,1,b
16,Guaviare,1005400,29,e
2,Antioquia,993200,23,a
3,Arauca,958600,22,a
17,Huila,1848600,15,b
13,Cordoba,975000,4,c
15,Guainia,1605400,0,a
30,Valle del Cauca,1276800,12,b
19,Magdalena,619800,21,c
29,Tolima,1959800,19,a
2,Antioquia,461000,18,e
4,Atlantico,1623600,7,e
4,Atlantico,976400,7,e
30,Valle del Cauca,1030400,12,b
20,Meta,1123200,13,d
21,Narino,662400,24,d
5,Bolivar,1557600,10,d
30,Valle del Cauca,274000,5,d
9,Casanare,424200,2,d
30,Valle del Cauca,711000,0,d
19,Magdalena,1069800,15,a
4,Atlantico,675400,14,a
22,Norte de Santander,904400,10,d
24,Quindio,1535000,12,d
21,Narino,24400,5,d
5,Bolivar,1886800,4,c
29,Tolima,546000,5,e
31,Vaupes,36400,22,d
1,Amazonas,67800,4,e
24,Quindio,788400,26,d
14,Cundinamarca,1891800,30,d
29,Tolima,616200,0,e
5,Bolivar,892200,12,d
30,Valle del Cauca,1490000,10,d
26,San Andres y Providencia,973400,12,c
28,Sucre,1371800,22,b
29,Tolima,1578600,0,c
15,Guainia,1442600,17,e
9,Casanare,1148800,29,a
28,Sucre,1889200,25,c
1,Amazonas,1895600,23,a
30,Valle del Cauca,86000,15,d
11,Cesar,1435000,12,e
2,Antioquia,792400,3,b
27,Santander,192200,24,d
25,Risaralda,168800,24,c
13,Cordoba,1814800,5,c
14,Cundinamarca,308200,30,e
23,Putumayo,1011200,0,d
29,Tolima,220600,2,d
32,Vichada,1746000,8,a
32,Vichada,1349000,14,b
21,Narino,1551000,29,a
10,Cauca,1962800,25,d
25,Risaralda,1661000,22,e
8,Caqueta,1590600,4,e
16,Guaviare,1121400,11,e
28,Sucre,761800,17,b
26,San Andres y Providencia,1748800,18,b
25,Risaralda,1266200,12,d
16,Guaviare,1634600,17,b
32,Vichada,605000,1,a
13,Cordoba,395200,1,d
28,Sucre,1895800,27,c
14,Cundinamarca,1632000,19,d
21,Narino,1949400,15,e
32,Vichada,1363400,3,b
3,Arauca,705000,21,d
7,Caldas,772800,7,d
3,Arauca,1231800,28,e
27,Santander,328400,29,d
24,Quindio,988200,23,d
1,Amazonas,1280200,26,b
15,Guainia,345600,0,e
25,Risaralda,1259600,2,c
23,Putumayo,1465000,14,c
32,Vichada,1838000,16,a
21,Narino,380600,8,b
1,Amazonas,498800,25,a
24,Quindio,711200,25,b
28,Sucre,731400,25,c
22,Norte de Santander,806600,25,b
23,Putumayo,1331000,5,c
11,Cesar,700000,29,a
29,Tolima,1743800,12,e
30,Valle del Cauca,756200,13,e
6,Boyaca,284000,26,e
31,Vaupes,429600,4,a
18,La Guajira,749800,6,d
2,Antioquia,1226600,24,c
28,Sucre,130600,14,d
17,Huila,1334000,0,e
3,Arauca,998400,2,d
25,Risaralda,1260200,18,a
18,La Guajira,1640800,9,a
19,Magdalena,380000,7,e
25,Risaralda,18800,21,b
6,Boyaca,1348200,26,e
8,Caqueta,471800,25,b
12,Choco,1448000,1,d
18,La Guajira,353400,3,a
19,Magdalena,1011000,9,e
3,Arauca,421600,23,b
14,Cundinamarca,400600,23,e
20,Meta,895200,22,a
19,Magdalena,849000,14,e
12,Choco,312200,6,d
28,Sucre,1282000,12,d
5,Bolivar,1353400,16,b
31,Vaupes,1802800,6,c
3,Arauca,233400,17,a
12,Choco,1218000,23,b
26,San Andres y Providencia,1676000,10,c
29,Tolima,1329000,30,b
27,Santander,1585800,27,c
17,Huila,1686600,1,a
17,Huila,1617200,24,b
23,Putumayo,265600,15,d
19,Magdalena,1406800,28,d
30,Valle del Cauca,1396600,21,c
4,Atlantico,1328200,17,d
27,Santander,240200,1,b
31,Vaupes,574800,4,e
7,Caldas,9200,15,d
2,Antioquia,291400,20,b
18,La Guajira,907600,5,e
2,Antioquia,1645000,21,a
10,Cauca,1184800,23,a
13,Cordoba,1347400,28,e
30,Valle del Cauca,1127800,25,c
22,Norte de Santander,811200,23,c
25,Risaralda,1825600,8,c
22,Norte de Santander,1932400,23,a
9,Casanare,1837600,25,c
6,Boyaca,1270200,8,c
11,Cesar,593200,15,e
12,Choco,1917800,14,d
5,Bolivar,1748400,26,b
31,Vaupes,1982600,29,d
14,Cundinamarca,509800,27,e
20,Meta,550400,19,b
11,Cesar,1834000,16,a
14,Cundinamarca,568000,29,a
21,Narino,1658200,12,c
13,Cordoba,1802000,7,a
20,Meta,1377400,23,d
2,Antioquia,625800,6,c
17,Huila,270400,17,a
25,Risaralda,1674200,3,c
6,Boyaca,508200,12,d
18,La Guajira,1484600,10,b
10,Cauca,296400,26,b
14,Cundinamarca,1224200,18,a
13,Cordoba,514400,6,a
11,Cesar,138400,29,e
15,Guainia,1457400,28,a
23,Putumayo,235200,7,c
26,San Andres y Providencia,1589000,22,d
4,Atlantico,1523000,20,b
